,Unnamed: 0,Unnamed: 0.1,Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
12,12,12,com.kai.kaiticketing,88.0,4.4.7,id,santoni,5,1619853773197,2021-05-01T07:22:53Z,1619853773197,5,,Good aplk 😉,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEahYeNp2SFsmr8fKFHuEpadSDM_EO1OtBamI9cqfZr4e5yP-DEu1Pl22Zfl7mKb4pBovIOCkyDSaEH&corpus=PUBLIC_REVIEWS
13,13,13,com.kai.kaiticketing,,,id,a6plte,5,1619861832676,2021-05-01T09:37:12Z,1619861832676,5,,,,,,
14,14,14,com.kai.kaiticketing,88.0,4.4.7,id,ginkgo,5,1619862260586,2021-05-01T09:44:20Z,1619862260586,5,,,,,,
15,15,15,com.kai.kaiticketing,,,id,CPH1803,5,1619867986541,2021-05-01T11:19:46Z,1619867986541,4,,"bagi saya pribadi, apl ini sangat membantu dan mudah digunakan. respon dr pihak devlr jg bagus...",2021-05-01T21:15:40Z,1619903740215.0,"mantoel kak, terima kasih atas reviewnya 🙏🏼",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHlgPCyuVmXSwYQZtTorSRSlMY6WNALEGDvvyNNqh5J-pUAJ6mkLPj-rcvAPqCVpYWHlgaUsdZ32TfO&corpus=PUBLIC_REVIEWS
16,16,16,com.kai.kaiticketing,,,en,a50s,5,1619869970444,2021-05-01T11:52:50Z,1619869970444,5,,,,,,
17,17,17,com.kai.kaiticketing,81.0,4.4.1,id,j2y18lte,5,1619871309732,2021-05-01T12:15:09Z,1619871309732,5,,,,,,
18,18,18,com.kai.kaiticketing,88.0,4.4.7,id,1904,5,1619517609243,2021-05-01T12:23:24Z,1619871804462,1,,"Permisi kakak"" itu begini kak kan saya daftar habis itu ngisi nomor hp sama email setelah itu kan lanjutkan tpi nggak bisa di lanjutkan tetep di isi nomor sama email pdhl nomor nya sama email nya sudah bener nggak ada pemberitahuan apa"" pula cuman di klik lanjutkan itu tidak bisa hanya diem..dan sudah di perbaharui ternyata tetep nggak bisa daftar:(",2021-04-27T13:10:44Z,1619529044782.0,"oke kak, troubleshoot pertama coba install / update ""android system webview"" dan juga ""google chrome"" dari play store ya kak, lalu coba kembali kai access nya 🙏🏼",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGgTqMZYnGf4zq4XuGkwcqivksrmLl0N3i_Zveccf9azHvXZ85CHY5pPCBeygjwzr1sI1g_kA1WIeJx&corpus=PUBLIC_REVIEWS
19,19,19,com.kai.kaiticketing,88.0,4.4.7,id,CPH1803,5,1619871827040,2021-05-01T12:23:47Z,1619871827040,5,,,,,,
20,20,20,com.kai.kaiticketing,88.0,4.4.7,id,1820,5,1619873119998,2021-05-01T12:45:19Z,1619873119998,4,,,,,,
21,21,21,com.kai.kaiticketing,84.0,4.4.3,id,j4primelte,5,1619875422305,2021-05-01T13:23:42Z,1619875422305,5,,mantab dan praktis,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFL8MuTdM2iJ6ba1P0nXvQ4rkwXljUt3TnUxxLAnrQ0s2bAoxn26kZJKkqXdScjSX6duhnusgVVREtH&corpus=PUBLIC_REVIEWS
22,22,22,com.kai.kaiticketing,88.0,4.4.7,id,m51,5,1619878155696,2021-05-01T14:09:15Z,1619878155696,1,,"Sering error', payah",2021-05-03T07:08:48Z,1620025728821.0,"halo kak, errornya seperti apa ya? bisa diinfokan lebih detil kendalanya?",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHVuiHIsViWPoAeorX-2Cxhs_9MXm03ddgTfyBP3R6jloj1Nq0iry_bU1tl8x8m4JrRr12gPKH9Usoh&corpus=PUBLIC_REVIEWS
23,23,23,com.kai.kaiticketing,81.0,4.4.1,id,1904,5,1619878831146,2021-05-01T14:20:31Z,1619878831146,3,,,,,,
24,24,24,com.kai.kaiticketing,88.0,4.4.7,id,ASUS_X00T_2,5,1619880753629,2021-05-01T14:52:33Z,1619880753629,5,,,,,,
25,25,25,com.kai.kaiticketing,,,id,a11q,5,1619880913676,2021-05-01T14:55:13Z,1619880913676,5,,,,,,
26,26,26,com.kai.kaiticketing,88.0,4.4.7,id,RMX2061L1,5,1619149984907,2021-05-01T15:02:11Z,1619881331377,5,,Mantap aplikasi nya bagus banget 👍 Saya Sarankan Kalo mau beli tiket kereta api lebih baik menggunakan aplikasi ini resmi PT.KAI sangat bagus untuk memesan tiket tidak ada masalah dan kendala. Excellent PT.KAI,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOG0U8d3m-o8qho47WEANsz6kywhDwY_9FMie7Fp9VamOR5Pf9dclXtIodfMafCGHwH3-tEQdGJDhKdG&corpus=PUBLIC_REVIEWS
27,27,27,com.kai.kaiticketing,86.0,4.4.5,id,a5y17lte,5,1619882053930,2021-05-01T15:14:13Z,1619882053930,5,,,,,,
28,28,28,com.kai.kaiticketing,81.0,4.4.1,en,a50s,5,1619886946495,2021-05-01T16:35:46Z,1619886946495,4,,,,,,
29,29,29,com.kai.kaiticketing,88.0,4.4.7,id,OP4BA5L1,5,1619894584677,2021-05-01T18:43:04Z,1619894584677,5,,,,,,
30,30,30,com.kai.kaiticketing,87.0,4.4.6,id,a10,5,1619900286866,2021-05-01T20:18:06Z,1619900286866,5,,,,,,
31,31,31,com.kai.kaiticketing,,,id,a30s,5,1619905417881,2021-05-01T21:43:37Z,1619905417881,4,,"Klik bayar langsung keluar ""Kedaluarsa""..",2021-05-03T07:06:23Z,1620025583201.0,"halo kak, utk transaksinya tidak boleh lebih dari 6 menit ya kak, sudah termasuk isi data penumpang dan pilih tempat duduk, kami sarankan jangan terlalu lama",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEUOz0U7IrxjB_liwPatHcb3cugQn2rzClwvyGgw_W1rSrZmvaXGHs319KMoFHhRcI1MLtEmqn7TVaE&corpus=PUBLIC_REVIEWS
32,32,32,com.kai.kaiticketing,,,id,star2lte,5,1619914316958,2021-05-02T00:11:56Z,1619914316958,4,,,,,,
33,33,33,com.kai.kaiticketing,88.0,4.4.7,id,a01q,5,1619914835078,2021-05-02T00:20:35Z,1619914835078,2,,"Baik lumayan, dua saja ya. Saya pernah beli tiket dg pembayaran linkaja, tiket tidak muncul tapi saldo link aja berkurang, mau komplain diputer2 suruh kontak callcenter link aja dll. Daripada kelamaan dan keburu mau pergi akhirnya ga jadi pakai KRETA API 🙏",2021-05-03T07:11:05Z,1620025865721.0,"halo kak, saldo linkaja-nya sudah kembali kan ya kak? kalau kendala seperti itu bisa hub cs kami di cs@kai.id nanti dibantu utk eskalasi pengembalian saldo linkaja-nya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHGKMoh-ztQLdeqiGMfoTJBFKHL5Lh-EBouA0B5oFqy_4q11nuFQvhJLhYdxn8kVkuRS9uWBYIcn6E5&corpus=PUBLIC_REVIEWS
34,34,34,com.kai.kaiticketing,,,id,OP4F25L1,5,1619914911764,2021-05-02T00:21:51Z,1619914911764,5,,,,,,
35,35,35,com.kai.kaiticketing,64.0,4.0.1,id,a50,5,1619923030780,2021-05-02T02:37:10Z,1619923030780,5,,,,,,
36,36,36,com.kai.kaiticketing,88.0,4.4.7,id,OP4883,5,1619931099864,2021-05-02T04:51:39Z,1619931099864,2,,"Awal nya senang aja makenya, tapi lama lama ribet. Tiket nya udah dibeli eh ga bisa keluar, trus pas mau login balik malah gagal terus, jujur kayak nya aplikasi nya perlu diperbaiki deh dan ditingkatkan lagi. Sayang banget aplikasi yg harus nya dibikin untuk memudahkan pengguna KAI malah dibikin ribet kayak gini",2021-05-03T07:09:47Z,1620025787843.0,tiket udah dibeli eh ga bisa keluar maksudnya gimana kak? bisa didetilkan lagi kendalanya kak,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEan89UVwd1TvE3_mqWBk2iquMGlX5VNQM3uuCvefWxnTVU_NC-Ky3K05PC8KPLg4lmwPwIUJAG4qzj&corpus=PUBLIC_REVIEWS
37,37,37,com.kai.kaiticketing,81.0,4.4.1,en,ginkgo,5,1580789962520,2021-05-02T05:01:29Z,1619931689347,5,,,,,,
38,38,38,com.kai.kaiticketing,85.0,4.4.4,id,whyred,5,1619933619999,2021-05-02T05:33:39Z,1619933619999,5,,,,,,
39,39,39,com.kai.kaiticketing,,,ms,CPH1803,5,1619940363305,2021-05-02T07:26:03Z,1619940363305,5,,,,,,
40,40,40,com.kai.kaiticketing,88.0,4.4.7,id,1904,5,1619940387854,2021-05-02T07:26:27Z,1619940387854,5,,Sangat membantu pembelian tiket secara online tanpa perlu repot antre di loket di stasiun,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOG7ICbKvevJarkYbOTAXBKAZNLINdr_zbPcSc7v47KizPqzInTPVTq93cngiFGv05zH1LkrJVSD-fM7&corpus=PUBLIC_REVIEWS
41,41,41,com.kai.kaiticketing,,,en,surya,5,1619941605306,2021-05-02T07:46:45Z,1619941605306,5,,,,,,
42,42,42,com.kai.kaiticketing,88.0,4.4.7,id,a20,5,1619942144443,2021-05-02T07:55:44Z,1619942144443,5,,"Sejak 2015- sekaranh suka bgt pakai kereta api. Skr pembatalan tiket makin mudah gk usah kestasiun daop2 nya, bs dr aplikasi jadi gk ribet, pilih tempat duduk mudah, suka deh KAI, LEBIH GAMPANG PESEN TIEKT BUAT KEMANA AJA.",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOH62BOytH1JIIz2cDjIFSvY1A_gxlaBVay44U1RiuXqfTT0KuZyiw8CyUMu0xyhF-hic7xziE-pzZQ6&corpus=PUBLIC_REVIEWS
43,43,43,com.kai.kaiticketing,88.0,4.4.7,id,CPH1909,5,1619942531488,2021-05-02T08:02:11Z,1619942531488,5,,"Sangat membantu sekali, apalagi yang lagi LDR 😁",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEUAlaoFvS8ec5JHShTEyaLPM49MYhAYvrd2uDt-Es2zuBXCobPyXPBuUUkoK34pY9LkwRpUUbvOtn7&corpus=PUBLIC_REVIEWS
44,44,44,com.kai.kaiticketing,88.0,4.4.7,id,a12,5,1561985696382,2021-05-02T08:37:53Z,1619944673961,3,,Aplikasi sdg error kah? Mau pesan tiket utk tgl 18 mei kok error mulu..,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHGu2BlUw0CprdiEe9JpZUg3dgPPj02_LJ71S5nobRuFBG7IRntPH0yr_lp6yAy2umj06ptNyzNCkzX&corpus=PUBLIC_REVIEWS
45,45,45,com.kai.kaiticketing,81.0,4.4.1,en,ASUS_Z012D,5,1619944828073,2021-05-02T08:40:28Z,1619944828073,5,,,,,,
46,46,46,com.kai.kaiticketing,87.0,4.4.6,id,a20,5,1619946661390,2021-05-02T09:11:01Z,1619946661390,4,,Ok,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFWIWHwht3AjJP_nU1I-jNRSVRROCCWbVS7oX2A3e_7nMTJL0RYhtRuAa0huFKKazhoayKUBoFI6vuw&corpus=PUBLIC_REVIEWS
47,47,47,com.kai.kaiticketing,,,id,j4primelte,5,1619949254002,2021-05-02T09:54:14Z,1619949254002,5,,"Sebagai saran aja ... Coba aplikasi nya bisa toup saldo/berkerja sama sama ewallet laen , seperti link,dana dll... Dan bisa mesan makanan/minuman dari aplikasi aja... Gak perlu keresto...",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGXWCpRLayHrf1aln74FplrUmvVLqSBoi2CPLUPvbHfM2w3wzAPkvqXBiNe93IUx75F1PblVISKJFav&corpus=PUBLIC_REVIEWS
48,48,48,com.kai.kaiticketing,88.0,4.4.7,id,2026,5,1619949342037,2021-05-02T09:55:42Z,1619949342037,5,,,,,,
49,49,49,com.kai.kaiticketing,,,id,RMX1851,5,1619950741147,2021-05-02T10:19:01Z,1619950741147,5,,,,,,
50,50,50,com.kai.kaiticketing,84.0,4.4.3,id,a20s,5,1619952455516,2021-05-02T10:47:35Z,1619952455516,5,,,,,,
51,51,51,com.kai.kaiticketing,81.0,4.4.1,en,j4primelte,5,1619954523506,2021-05-02T11:22:03Z,1619954523506,5,,,,,,
52,52,52,com.kai.kaiticketing,88.0,4.4.7,id,a10,5,1619959155813,2021-05-02T12:39:15Z,1619959155813,5,,Mantap👍,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFDJpMHAN7XzQ5iiLSnKQzisWBjeuATUF9xEoszjRTl-9d3SEAC77Y1BUMtt1CeQBf65mTosMyxI4MK&corpus=PUBLIC_REVIEWS
53,53,53,com.kai.kaiticketing,88.0,4.4.7,id,RMX2030,5,1619959405388,2021-05-02T12:43:25Z,1619959405388,5,,,,,,
54,54,54,com.kai.kaiticketing,81.0,4.4.1,en,CPH1901,5,1619959797345,2021-05-02T12:49:57Z,1619959797345,5,,,,,,
55,55,55,com.kai.kaiticketing,88.0,4.4.7,id,rolex,5,1619961179980,2021-05-02T13:12:59Z,1619961179980,5,,,,,,
56,56,56,com.kai.kaiticketing,88.0,4.4.7,id,oxygen,5,1584102049868,2021-05-02T13:42:22Z,1619962942639,5,,Good,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFdgEeMIKsH5z1HbIhER3X4KlIzR16ZJ27P62DSr-Y5gQiFj7VnU-mccblIFVZ-YHZ-Nigio1dhS2nC&corpus=PUBLIC_REVIEWS
57,57,57,com.kai.kaiticketing,88.0,4.4.7,id,RMX1971,5,1619964739232,2021-05-02T14:12:19Z,1619964739232,5,,,,,,
58,58,58,com.kai.kaiticketing,88.0,4.4.7,id,ASUS_X00QD,5,1619965943617,2021-05-02T14:32:23Z,1619965943617,5,,,,,,
59,59,59,com.kai.kaiticketing,85.0,4.4.4,id,a21s,5,1619972800280,2021-05-02T16:26:40Z,1619972800280,5,,,,,,
60,60,60,com.kai.kaiticketing,86.0,4.4.5,id,vince,5,1619973537465,2021-05-02T16:38:57Z,1619973537465,5,,Ok,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEI4lqQYcHeqTjN_vjW9DzKYcS-fKqijNc54hGcufRag6Ex05OOo8S0X940QyhzhE9QfDj6sDZYbmsN&corpus=PUBLIC_REVIEWS
61,61,61,com.kai.kaiticketing,,,id,lancelot,5,1619973623551,2021-05-02T16:40:23Z,1619973623551,5,,,,,,
62,62,62,com.kai.kaiticketing,88.0,4.4.7,id,rosy,5,1619974433175,2021-05-02T16:53:53Z,1619974433175,5,,"Dear ""KAI Access"" untuk pembatalan tiket kereta jarak jauh, pembayaran tiket melalui ""linkaja"" apakah saldo itu akan masuk ke aplikasi ""linkaja"" atau masuk ke rekening bank kita? Soalnya tertulis pengembalian dana melalui rekening bank bukan melalui ""linkaja"" mohon jawabanya terimakasih.",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFHtWhUau-surYKtOWgnxTfUnf1TB5YPliD9dr2v-faYruFhMaqqCHBphHz4ya2-mqeDAs9obFS6y49&corpus=PUBLIC_REVIEWS
63,63,63,com.kai.kaiticketing,84.0,4.4.3,id,j7y17lte,5,1619977591435,2021-05-02T17:46:31Z,1619977591435,5,,Oke mantul,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHGn1zLgz8vxV4M1g0QNkNpKaym4yCTVJLxib6KRm1yRavlwdHNJkdDkqow-yOAsIW7NNfWpf0JZvvk&corpus=PUBLIC_REVIEWS
64,64,64,com.kai.kaiticketing,88.0,4.4.7,id,CPH1609,5,1619978620411,2021-05-02T18:03:40Z,1619978620411,5,,Puas,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOF3Vaqap_iyqS1q5Q3Cb3wZXakR88TWcTgdcSmHSlXvQbN4KD5dZi9dHHRzmZsx0TkG1M3nBuey-Qao&corpus=PUBLIC_REVIEWS
65,65,65,com.kai.kaiticketing,,,id,land,5,1619982220905,2021-05-02T19:03:40Z,1619982220905,5,,,,,,
66,66,66,com.kai.kaiticketing,88.0,4.4.7,id,CPH1729,5,1619987317860,2021-05-02T20:28:37Z,1619987317860,5,,,,,,
67,67,67,com.kai.kaiticketing,88.0,4.4.7,id,jasmine_sprout,5,1619987881252,2021-05-02T20:38:01Z,1619987881252,5,,,,,,
68,68,68,com.kai.kaiticketing,88.0,4.4.7,id,1820,5,1570012455833,2021-05-02T21:26:16Z,1619990776889,2,,Setelah di upgrade kok email dan kata sandi saya malah gak bisa masuk. Udah coba berkali-kali. Sampe mau ganti kata sandi aja gak bisa-bisa,2021-05-03T07:11:28Z,1620025888331.0,sudah coba pakai nomor hp kak?,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGGEB4w33PjoPwionLxeZlUxjDl_3c3fFMrQSzKNPuDJko7pJjBKUSbAwWJV2Q9fqveEyp3wTWqrhxH&corpus=PUBLIC_REVIEWS
69,69,69,com.kai.kaiticketing,81.0,4.4.1,id,RMX1971,5,1619992432503,2021-05-02T21:53:52Z,1619992432503,5,,,,,,
70,70,70,com.kai.kaiticketing,88.0,4.4.7,id,1601,5,1619997851901,2021-05-02T23:24:11Z,1619997851901,5,,,,,,
71,71,71,com.kai.kaiticketing,88.0,4.4.7,id,1820,5,1620000241702,2021-05-03T00:04:01Z,1620000241702,5,,,,,,
72,72,72,com.kai.kaiticketing,,,id,Infinix-X680,5,1620004252996,2021-05-03T01:10:52Z,1620004252996,5,,,,,,
73,73,73,com.kai.kaiticketing,88.0,4.4.7,id,OP4EFDL1,5,1620005484814,2021-05-03T01:31:24Z,1620005484814,5,,,,,,
74,74,74,com.kai.kaiticketing,,,id,CPH1701,5,1620008380703,2021-05-03T02:19:40Z,1620008380703,5,,Sippp...,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGli-vtBQUQkYEWAm8AwlV6W2v4m5yFAtmlmnyi1SvPxRo06Baec0BuuvdNOV7rnUsHKKi2EfcsXheJ&corpus=PUBLIC_REVIEWS
75,75,75,com.kai.kaiticketing,85.0,4.4.4,id,ASUS_X01BD_2,5,1620012997294,2021-05-03T03:36:37Z,1620012997294,5,,,,,,
76,76,76,com.kai.kaiticketing,,,id,r7,5,1620013983106,2021-05-03T03:53:03Z,1620013983106,5,,Ok,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOE0jFyT3YfUpB2_9M_gfxQ3aiD0wucPjgjdFLRxY1cEUEgMIfKOVF7RwsN6_PEcvMUO8k3Gkr2DfIZ2&corpus=PUBLIC_REVIEWS
77,77,77,com.kai.kaiticketing,85.0,4.4.4,id,a7y18lte,5,1620016773133,2021-05-03T04:39:33Z,1620016773133,3,,Bagus,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEYCQPjQ4FeNntf_n6Vk927QgW4lHIQp6a6hCk2vbv8_ynwwFvkzPceC3unEL6Pm0Hcva11uFd54rA4&corpus=PUBLIC_REVIEWS
78,78,78,com.kai.kaiticketing,88.0,4.4.7,id,HWRNE,5,1620017421933,2021-05-03T04:50:21Z,1620017421933,5,,Good,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOG8AWxj5DqbUhDYQ67doJ8zdMQLEZHHlUPYa34fVdNMWj8undavv9dUsVVdQZilsizlS5SJRlO36ciH&corpus=PUBLIC_REVIEWS
79,79,79,com.kai.kaiticketing,,,en,CPH1803,5,1620018099752,2021-05-03T05:01:39Z,1620018099752,5,,,,,,
80,80,80,com.kai.kaiticketing,86.0,4.4.5,id,Y72_921,5,1620020883705,2021-05-03T05:48:03Z,1620020883705,5,,,,,,
81,81,81,com.kai.kaiticketing,77.0,4.3.7,id,CPH1821,5,1620021129196,2021-05-03T05:52:09Z,1620021129196,5,,,,,,
82,82,82,com.kai.kaiticketing,66.0,4.2.0,id,ASUS_X01BD_2,5,1620022091315,2021-05-03T06:08:11Z,1620022091315,5,,,,,,
83,83,83,com.kai.kaiticketing,,,id,on7xelte,5,1620022252404,2021-05-03T06:10:52Z,1620022252404,5,,,,,,
84,84,84,com.kai.kaiticketing,,,id,whyred,5,1620025933586,2021-05-03T07:12:13Z,1620025933586,5,,,,,,
85,85,85,com.kai.kaiticketing,87.0,4.4.6,id,OP4C72L1,5,1620026274762,2021-05-03T07:17:54Z,1620026274762,5,,,,,,
86,86,86,com.kai.kaiticketing,88.0,4.4.7,id,pine,5,1620027463078,2021-05-03T07:37:43Z,1620027463078,3,,Ok,2021-05-03T11:12:00Z,1620040320849.0,kalau ok kasih bintang 5 kak ⭐⭐⭐⭐⭐,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOE43VbROQmuwdtArveUILFTrwPg8c1Aqeqv0qsgoM9D08YMVOEVWq2cd6sLGsF45bYopmU5BqKx7OoD&corpus=PUBLIC_REVIEWS
87,87,87,com.kai.kaiticketing,85.0,4.4.4,en,a50,5,1620027463559,2021-05-03T07:37:43Z,1620027463559,5,,,,,,
88,88,88,com.kai.kaiticketing,85.0,4.4.4,id,OP4B79L1,5,1620028983739,2021-05-03T08:03:03Z,1620028983739,5,,,,,,
89,89,89,com.kai.kaiticketing,85.0,4.4.4,id,a10,5,1620029710093,2021-05-03T08:15:10Z,1620029710093,5,,Nice,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHWY3952HEuCs1lkYl9ti2VmZujDlXIPQHfzEBfbMoMFOGQI0YOWRndgnwSqB0vM7inrzA77ORla96H&corpus=PUBLIC_REVIEWS
90,90,90,com.kai.kaiticketing,88.0,4.4.7,en,crownlte,5,1620030765051,2021-05-03T08:32:45Z,1620030765051,5,,,,,,
91,91,91,com.kai.kaiticketing,88.0,4.4.7,id,CPH1605,5,1620035365013,2021-05-03T09:49:25Z,1620035365013,5,,"Terimakasih untuk adminnya. Setelah saya mengasih bintang 2 ada email masuk, lalu saya jelaskan kendalanya, lalu dari pihak kai membantu saya untuk mendaftr dan sekarang bisa log in. Terimakasih KAI acces. 💪",2021-05-03T11:11:29Z,1620040289641.0,"woke terima kasih reviewnya ya kak, jangan lupa tetap jalankan protokol kesehatan saat di lingkungan stasiun dan juga di atas kereta api 🙏🏼",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHhNo0CQxgzfMRUbLeOrkfzig6y3FLDHMzifsFA4kGIebqKdV73H35YBBu5GIqqxqLXSoH8Y_TYDt60&corpus=PUBLIC_REVIEWS
