,Unnamed: 0,Unnamed: 0.1,Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
10,10,10,com.kai.kaiticketing,84.0,4.4.3,id,jasmine_sprout,2,1612187293620,2021-02-01T13:48:13Z,1612187293620,5,,,,,,
11,11,11,com.kai.kaiticketing,81.0,4.4.1,en,RMX2180,2,1612188080298,2021-02-01T14:01:20Z,1612188080298,5,,,,,,
12,12,12,com.kai.kaiticketing,84.0,4.4.3,en,1724,2,1612189885219,2021-02-01T14:31:25Z,1612189885219,5,,,,,,
13,13,13,com.kai.kaiticketing,81.0,4.4.1,id,a21s,2,1585759585380,2021-02-01T15:20:18Z,1612192818817,5,,"Maaf, kok gak bisa masuk yaa, gambarnya putih trus, dan saya coba lewat web malah gak bisa login, padahal email dan pasword sudah benar",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFi02xvQLGcr55rYVxlLgbfU8oNm5mwNIhMCmQB72PPbv2y1EFLDppbPLtBjnUOHXBBNXHspDJOQ4H1&corpus=PUBLIC_REVIEWS
14,14,14,com.kai.kaiticketing,,,id,joyeuse,2,1612198803747,2021-02-01T17:00:03Z,1612198803747,5,,,,,,
15,15,15,com.kai.kaiticketing,84.0,4.4.3,id,RE50C1,2,1612211590186,2021-02-01T20:33:10Z,1612211590186,5,,,,,,
16,16,16,com.kai.kaiticketing,,,id,j6primelte,2,1612215044663,2021-02-01T21:30:44Z,1612215044663,5,,,,,,
17,17,17,com.kai.kaiticketing,,,en,A37f,2,1612219529743,2021-02-01T22:45:29Z,1612219529743,5,,,,,,
18,18,18,com.kai.kaiticketing,84.0,4.4.3,id,OP4863,2,1612219820525,2021-02-01T22:50:20Z,1612219820525,4,,Sangat memuaska,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOF-lnCnFftvQLaR5pcJTp8PuhnpMChz3UWwvMjp8MPSWQz53XLB6RblKA-HikKqj2ms3lA6dUVtaRWK&corpus=PUBLIC_REVIEWS
19,19,19,com.kai.kaiticketing,84.0,4.4.3,id,CPH1823,2,1612222413922,2021-02-01T23:33:33Z,1612222413922,3,,,,,,
20,20,20,com.kai.kaiticketing,66.0,4.2.0,id,1904,2,1612224690816,2021-02-02T00:11:33Z,1612224693307,1,,"Sy sudah punya akun kak acess. setiap mau login disuruh aktifasi, saya aktifasi lagi dri email tapi tulisannya sudah diaktifasi. Kembali ke akun disuruh aktifasi lagii. Tolong solusinya....",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFiOsVt25_nO7GfQzgFswOTpP-WNPqH_BjXhAHUoZdaqimnvCwmopq6Q6CGekHcB4L0FRN60iLZdfHd&corpus=PUBLIC_REVIEWS
21,21,21,com.kai.kaiticketing,84.0,4.4.3,id,on5xelte,2,1612224720450,2021-02-02T00:12:00Z,1612224720450,5,,,,,,
22,22,22,com.kai.kaiticketing,,,id,Z00A,2,1612229131062,2021-02-02T01:25:31Z,1612229131062,5,,mantabbb lebih mudah untuk pesan tiket,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHB7bcMn8BB5XhFcbS1UtqKC5Y9L0ctJA2D3qNie_js4b-DMxwqqr5k6HtUAkQXTonWuhNMpgOXQZJI&corpus=PUBLIC_REVIEWS
23,23,23,com.kai.kaiticketing,81.0,4.4.1,id,K53a48,2,1612229827856,2021-02-02T01:37:07Z,1612229827856,4,,,,,,
24,24,24,com.kai.kaiticketing,84.0,4.4.3,id,SJ3,2,1612230531255,2021-02-02T01:48:51Z,1612230531255,1,,"Aplikasi AMBURADUL, sdah masuk pake Email sy balasannya Email tdk terdaftar, daftar pake email baru tp gk bs verifikasi. APLIKASI RIBET.",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEGAjX5R-HxYr5jJG1D2ufuQFpYRg9kxj9cJIWUM8UcyRpGzc4B4H0oPnXITvNt0j-GW_RoKNBZzquv&corpus=PUBLIC_REVIEWS
25,25,25,com.kai.kaiticketing,84.0,4.4.3,id,a50,2,1612233912041,2021-02-02T02:45:12Z,1612233912041,5,,,,,,
26,26,26,com.kai.kaiticketing,81.0,4.4.1,id,RMX2030,2,1612237468298,2021-02-02T03:44:28Z,1612237468298,5,,,,,,
27,27,27,com.kai.kaiticketing,81.0,4.4.1,id,OP4883,2,1612239031147,2021-02-02T04:10:31Z,1612239031147,5,,,,,,
28,28,28,com.kai.kaiticketing,84.0,4.4.3,id,OP4BFB,2,1612240426862,2021-02-02T04:33:46Z,1612240426862,4,,Ini kenapa waktu mau pembayaran lewat Indomaret tapi nggak bisa kata Mbak nya error di tolok? Apa nya ini bermasalah? Padahal lagi butuh banget tiket,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOF4RdPpjUPKAC4d4Z1y6hHWWikCE1M--Euo6UJTGuVEMDdFar_HCbTqrwLkM4KObnfFSO31P1JdhMPa&corpus=PUBLIC_REVIEWS
29,29,29,com.kai.kaiticketing,73.0,4.3.3,id,1915,2,1612241601077,2021-02-02T04:53:23Z,1612241603179,1,,Jadwal sering eror,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHR_WDu980V6r06orHh-JQO9sQLAUrjAOc0boYzSJaE60MdSlBcZCKzSwtIJU8ugYWpggnV7dRajTZR&corpus=PUBLIC_REVIEWS
30,30,30,com.kai.kaiticketing,84.0,4.4.3,id,tissot_sprout,2,1612244022718,2021-02-02T05:33:43Z,1612244023840,5,,,,,,
31,31,31,com.kai.kaiticketing,63.0,4.0.1,en,OP486C,2,1612244091938,2021-02-02T05:34:51Z,1612244091938,5,,,,,,
32,32,32,com.kai.kaiticketing,84.0,4.4.3,id,1816,2,1612245022265,2021-02-02T05:50:22Z,1612245022265,5,,,,,,
33,33,33,com.kai.kaiticketing,,,id,1820,2,1612248908439,2021-02-02T06:55:08Z,1612248908439,5,,Saya mencoba akses tapi susah n sdh bolak balik ttp aja gak bsa. Tolong lbh di perbaiki lagi aplikasinya. Tq,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOF1r_5mqAXn9vs0BOWG6XkLDfciaO-tL_Qj9-jmYMkry4p64HYLbduSA8HRCB_2nJnD6fkb9b8bdbae&corpus=PUBLIC_REVIEWS
34,34,34,com.kai.kaiticketing,84.0,4.4.3,id,RMX1903,2,1612250974303,2021-02-02T07:29:34Z,1612250974303,5,,,,,,
35,35,35,com.kai.kaiticketing,77.0,4.3.7,id,CPH1605,2,1612255919335,2021-02-02T08:51:59Z,1612255919335,5,,👍,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGnhR4IhW-KQwWWX4jy0u53oMR9RBdbFxZ8C4aMIsPl5OUvDHAub9gCiV4X-cdAfDGQcm1kVd0glAEC&corpus=PUBLIC_REVIEWS
36,36,36,com.kai.kaiticketing,84.0,4.4.3,id,CPH1803,2,1612257952701,2021-02-02T09:25:52Z,1612257952701,5,,"Bapak/ibu saya sudah mendaftar ko belum bisa masuk juga,,",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHqQxOEqnt172F1DMMzwyKCQbYhHUzwKmRbylKU3kR_2U3fXiA3wflN3qviCG8cgYLdpUL_tt9irLTA&corpus=PUBLIC_REVIEWS
37,37,37,com.kai.kaiticketing,84.0,4.4.3,id,land,2,1612257986957,2021-02-02T09:26:26Z,1612257986957,3,,"Sekarang malah g bisa pesen lewat aplilasi ini min, hp redmi 3s. Gmn ya?",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHbpSzOOu3P560ZOputlYiuuvOtSFpbexJXwgeoXKaKhGA583cKD7rPwMpLpf60D6FUGhQokrL5bB_P&corpus=PUBLIC_REVIEWS
38,38,38,com.kai.kaiticketing,66.0,4.2.0,id,ugg,2,1580718003951,2021-02-02T09:34:49Z,1612258489309,4,,,,,,
39,39,39,com.kai.kaiticketing,84.0,4.4.3,en,hero2ltelgt,2,1612261999207,2021-02-02T10:33:19Z,1612261999207,5,,,,,,
40,40,40,com.kai.kaiticketing,84.0,4.4.3,id,1902,2,1612265595330,2021-02-02T11:33:15Z,1612265595330,4,,,,,,
41,41,41,com.kai.kaiticketing,84.0,4.4.3,id,joyeuse,2,1612268565598,2021-02-02T12:22:45Z,1612268565598,1,,Aplikasi ini belom seharusnya di rilis,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFgQLc6EwEbiVUZMY_t-zp81uEN-L3Mf2v4hSDIMW5jkr3PED7cSSThCv97Z4FGwBy9KHBZwyyz5_v9&corpus=PUBLIC_REVIEWS
42,42,42,com.kai.kaiticketing,84.0,4.4.3,id,ido,2,1612268585195,2021-02-02T12:23:05Z,1612268585195,1,,Lemot bener!! Apk kog gini amat. Sinyal udah 4G masih aja lemot. Sistemnya kurang baik. Tolong di perbaiki lagi.,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFJmJq-M15pygLSVmxrKJ7MZ4u2FsE2mfDUqxH11jjD7Hl-jjMa9_NzdMrX6Cmo-L7xBqDPOm7c9V1b&corpus=PUBLIC_REVIEWS
43,43,43,com.kai.kaiticketing,,,id,a01core,2,1612269723684,2021-02-02T12:42:03Z,1612269723684,5,,,,,,
44,44,44,com.kai.kaiticketing,84.0,4.4.3,id,a71,2,1612270571983,2021-02-02T12:56:11Z,1612270571983,1,,Sangat buruk..saya pesan gagal terus.,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGb4RGGli2uA0KkwAAkjmvG8kE6FNz6xqbXg8VlI3fdszAqTAqZPECTZhMUPQjRmrvgVPOd1P7GObYC&corpus=PUBLIC_REVIEWS
45,45,45,com.kai.kaiticketing,84.0,4.4.3,en,a71,2,1612273804250,2021-02-02T13:50:04Z,1612273804250,5,,,,,,
46,46,46,com.kai.kaiticketing,81.0,4.4.1,id,Y21,2,1612278224550,2021-02-02T15:03:44Z,1612278224550,5,,👍👍👍,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOH6EXFTX5XGamZyTug8JYwSDU1dU8uM7Pt__WDJ3c3qpyIfpE3G8NiodmXS3IoRs7edmRIXS01rM1gJ&corpus=PUBLIC_REVIEWS
47,47,47,com.kai.kaiticketing,73.0,4.3.3,id,OP4EFDL1,2,1612278738183,2021-02-02T15:12:18Z,1612278738183,5,,,,,,
48,48,48,com.kai.kaiticketing,81.0,4.4.1,id,ginkgo,2,1612288228466,2021-02-02T17:50:28Z,1612288228466,5,,,,,,
49,49,49,com.kai.kaiticketing,31.0,1.3.0.3,en,a11q,2,1612305325364,2021-02-02T22:35:25Z,1612305325364,4,,,,,,
50,50,50,com.kai.kaiticketing,,,id,j5y17ltedx,2,1612318579612,2021-02-03T02:16:19Z,1612318579612,5,,Nice,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGVnL3hlUbyJ5t27vx0SXUFcv47-N47OSPjhTuua6k8qus0EsKpsNPNAbbE9tkee7KDvwBO4rp7eQDp&corpus=PUBLIC_REVIEWS
51,51,51,com.kai.kaiticketing,84.0,4.4.3,en,RMX1971,2,1612322108149,2021-02-03T03:15:08Z,1612322108149,5,,,,,,
52,52,52,com.kai.kaiticketing,84.0,4.4.3,id,grandpplte,2,1561038495407,2021-02-03T03:47:34Z,1612324054698,5,,Fast respown deploimentnya dalam menangani masalah👍🙏,2021-02-03T03:28:43Z,1612322923542.0,"kendala tersebut silahkan install / update ""android system webview"" dari playstore ya kak, lalu coba kembali kai accessnya",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHtz5adJ-9GvvX3BEiAEXvOp1yTxjd_5AhBfsjuMAQVpYuSoVYCtOz0ghNy3Gh-0gtF_gPSuHJOuBsb&corpus=PUBLIC_REVIEWS
53,53,53,com.kai.kaiticketing,84.0,4.4.3,id,ginkgo,2,1612327621150,2021-02-03T04:47:01Z,1612327621150,5,,,,,,
54,54,54,com.kai.kaiticketing,81.0,4.4.1,id,a6lte,2,1544278662120,2021-02-03T06:29:42Z,1612333782060,4,,Ini kenapa gak bisa di lihat ya pesanannya. Undefined semua.,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOENgAKbWPhMSt-pG7syujVsK58nIMiC_fx9b-GI3PI5rOEj4JC5WnVmEShGMVJG6WfjGP_eMWy2ZN0u&corpus=PUBLIC_REVIEWS
55,55,55,com.kai.kaiticketing,84.0,4.4.3,id,angelica,2,1612337755095,2021-02-03T07:35:55Z,1612337755095,5,,,,,,
56,56,56,com.kai.kaiticketing,84.0,4.4.3,id,a10,2,1612347386415,2021-02-03T10:16:26Z,1612347386415,4,,Memudahkan untuk booking tiket kereta api,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOE3W-OUe7_lIY7XBFCKj8mGLvFeY6fgTedzOzWhoXdd4HpeGgmT3-5UI0Y_UKzo8NG4XUx1NbZ8NLqo&corpus=PUBLIC_REVIEWS
57,57,57,com.kai.kaiticketing,84.0,4.4.3,id,CPH1801,2,1612347465265,2021-02-03T10:17:45Z,1612347465265,5,,Oy min ko pake bayar m banking BCA gabisa si heran aneh aneh aja,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEdQDV_vurvKUgCA0ZH44kq431mI9yfzm_HSCG3Pz9L1mZsMlDtqn9xqR6-exesDfRf99hKYzLO12oO&corpus=PUBLIC_REVIEWS
58,58,58,com.kai.kaiticketing,,,id,onc,2,1612349371596,2021-02-03T10:49:55Z,1612349395426,3,,"Tolong tambah sistem pembayaran dengan kartu debit BRI, BCA, BNI dan lain sebagainya, atau kalo bisa bayar lewat Brilink atau via Indomaret 🙏🏻",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOE1kCrmRziZOflhTmAit_shB74juSglpwt2317RMXeO7R1hB0uDHzdopDkVt56-D_s_fgf2apQXWHVs&corpus=PUBLIC_REVIEWS
59,59,59,com.kai.kaiticketing,84.0,4.4.3,id,j4lte,2,1612354599427,2021-02-03T12:16:39Z,1612354599427,5,,,,,,
60,60,60,com.kai.kaiticketing,,,id,RMX1941,2,1612356235650,2021-02-03T12:43:55Z,1612356235650,4,,,,,,
61,61,61,com.kai.kaiticketing,84.0,4.4.3,en,RMX1851,2,1577506142545,2021-02-03T13:02:24Z,1612357344253,1,,"Pas login disuruh aktivasi di email, setelah muncul link aktivasi di email malah muncul tulisan dibawah ini. Oops! Akun Anda gagal diaktifasi atau sudah teraktifasi sebelumnya. Silahkan login jika sudah aktifasi. SUCCESS ,lalu setelah itu login kembali malah di suruh aktivasi kembali dan berulang terus menerus.",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOF3H5-1mzKJpQMvNUFmNXR9K6bnLS1aruroi2iMjFD2GLojPG3RNl-iUloo36LGbGWEXiK66X5z6bWr&corpus=PUBLIC_REVIEWS
62,62,62,com.kai.kaiticketing,84.0,4.4.3,id,Infinix-X680B,2,1612359954299,2021-02-03T13:45:54Z,1612359954299,5,,,,,,
63,63,63,com.kai.kaiticketing,84.0,4.4.3,id,riva,2,1612365720519,2021-02-03T15:22:00Z,1612365720519,5,,,,,,
64,64,64,com.kai.kaiticketing,,,id,land,2,1612366476881,2021-02-03T15:34:36Z,1612366476881,1,,"tidak bisa masuk terus ke apliasinya, mohon diperbaiki",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOF1xiNzPUlYU0wL9ByEvliiOlmLYCN0eW_HkEPn4QmV6FmER3psoMvxrHb4Jaz_EC5CfsIDJxtRlAwp&corpus=PUBLIC_REVIEWS
65,65,65,com.kai.kaiticketing,84.0,4.4.3,id,CPH1725,2,1612366135590,2021-02-03T15:58:08Z,1612367888091,1,,"Beli tiket cm bisa 4 org lalu klo belikan org byk gimana caranya,,katany hrs pke hp lain,klo pas yg dibawa org jadul gk punya hp lalu gmn. Mgkin hrs diprbaiki lg pelayanan untuk memudahkan penumpang. Klo gk bisa lebih 4 org pke hp org lain hrs bisa donk.. Dan gk harus ikut naik kereta yg belikan tiket itu.. Tmbh ribet klo pke aplikasi.bukan malah di permudah.",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFn-IhNJY5ZcwCNXCjJC282XWFQQhH7wzV9TqtVmRJ82OeSQrotoKdIC2TT970V4sstqLLKJxrMeX9t&corpus=PUBLIC_REVIEWS
66,66,66,com.kai.kaiticketing,84.0,4.4.3,id,j3xlte,2,1612368326009,2021-02-03T16:05:26Z,1612368326009,3,,"Awal buatnya sudah susah...giliran bisa, baru 2bulan pake lancar.kok gak bisa masuk lg ya.pesen tiket hrs masuk ke email sama paswod,tp gagal trs..sdh coba trs blm bisa masuk lg.tolong dong gimana caranya ?",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOE7DW48WAt_kNJKzNTmbhKAMMwuVMl2AIBsSX2tQYjaXG93kEMzPx2k7pJhhr3LPjpAPXxsDM7TUPei&corpus=PUBLIC_REVIEWS
67,67,67,com.kai.kaiticketing,,,id,a20s,2,1612389787790,2021-02-03T22:03:07Z,1612389787790,5,,,,,,
68,68,68,com.kai.kaiticketing,,,id,j7elte,2,1612391960211,2021-02-03T22:39:20Z,1612391960211,2,,"Kenapa aplkasinya di hp saya susah di buka , waktu dibuka aplikasi hanya putih terus , sudah ditungu berjam jam",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOECiCTTr2KbTUjB9n3vSkHy3sjSIiw4XiFoZnWT4pVNGhGlulTuqimlSKM0k7PrLFL8j1d2HNKYDY4t&corpus=PUBLIC_REVIEWS
69,69,69,com.kai.kaiticketing,,,id,cactus,2,1612393276539,2021-02-03T23:01:16Z,1612393276539,5,,,,,,
70,70,70,com.kai.kaiticketing,84.0,4.4.3,id,1814,2,1612395468550,2021-02-03T23:37:48Z,1612395468550,1,,"Mau login pake akun yang lama,pake nomer hp dan email yang sama tapi susah banget login,alasan kata sandi atau email salah!dari dulu email,nomor hp,sandi nggak pernah ganti2..pas buat akun baru mau verifikasi aja juga susah banget,gagal terus,kadang email ga masuk,tolong di perbaiki ya!",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEdogZHsLvRQvlHJ0xDt8ZKg_211-OG50mVZ2dp0Lali4YzNJK6pz_BfKZKZywCiw3EJrBlKdWIOoSX&corpus=PUBLIC_REVIEWS
71,71,71,com.kai.kaiticketing,80.0,4.4.0,id,ASUS_Z017D_1,2,1612396849771,2021-02-04T00:00:49Z,1612396849771,4,,Xx,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOExD1XdmDbyoOVLZUkPVL4dXzhbjkD_uVbgdFYc1cq_ew5-oDyg-l4351D643z9U_9E3ASy7XZR0b3T&corpus=PUBLIC_REVIEWS
72,72,72,com.kai.kaiticketing,84.0,4.4.3,id,WSP_sprout,2,1612398757281,2021-02-04T00:32:37Z,1612398757281,5,,Memudahkan perjalanan kami,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFX4HwpxVejqttSAWDXyEE2eFmDXOcSeT1s1iCxkbddBFksSbLV9_VZDn9zaClr3z92j6xhmqf_mZkH&corpus=PUBLIC_REVIEWS
73,73,73,com.kai.kaiticketing,84.0,4.4.3,en,surya,2,1612400265070,2021-02-04T00:57:45Z,1612400265070,5,,Siip,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFMmF7IcKs1AMxhJ4cODABwJRu_K20WNHmgpnq6SVSjKngHJobt835bChbPVCHy3mQEwYF_okddUplz&corpus=PUBLIC_REVIEWS
74,74,74,com.kai.kaiticketing,84.0,4.4.3,id,j7y17lte,2,1612400558217,2021-02-04T01:02:38Z,1612400558217,5,,Terus develop aplikasinya,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHJvjDCBCYK0He5fMLWOM7LpCT8M52SStYaRuvZ42UcoKDCsJihQd8p5vL2Cp4J6VMNBXFueVLSTppd&corpus=PUBLIC_REVIEWS
75,75,75,com.kai.kaiticketing,81.0,4.4.1,id,1807,2,1612402150219,2021-02-04T01:29:10Z,1612402150219,5,,,,,,
76,76,76,com.kai.kaiticketing,84.0,4.4.3,id,ASUS_X01BD_2,2,1612402771003,2021-02-04T01:46:05Z,1612403165814,5,,Mantab,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFB7y21z3Z1LYgXlZCpBLqAumDeTXVgQIroHc1c9kQ7-pW4E6yjHvowpPauM_jXpvq9HbjEC9mpHwJg&corpus=PUBLIC_REVIEWS
77,77,77,com.kai.kaiticketing,84.0,4.4.3,id,ugg,2,1612407865362,2021-02-04T03:04:25Z,1612407865362,3,,"Masih perlu diperbaiki di bagian menunggu pembayaran, tidak ada fitur klik untuk bayar nya, jadi hanya melihat aja waktu menunggu berjalan mundur terus",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEQrtYUKZVnzn8p13s5Yo9SA4JpVAUhWzC01euCQx9k3YkfdCrnbyrDi-iTbPRMrEFyDtAcVSzaB6ou&corpus=PUBLIC_REVIEWS
78,78,78,com.kai.kaiticketing,,,id,tulip,2,1612414232044,2021-02-04T04:50:32Z,1612414232044,5,,Tingkatkan pelayanannya juga jangan menyulitkan konsumen,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGU0DK25G0tovljXNRE_bPV1vY9xrRSzeC7MfQFIXDYNoWrh9VeYcN0ATRfCziCHy3JCa4CTuaLFA2Z&corpus=PUBLIC_REVIEWS
79,79,79,com.kai.kaiticketing,84.0,4.4.3,id,j7y17lte,2,1612414639293,2021-02-04T04:57:19Z,1612414639293,4,,,,,,
80,80,80,com.kai.kaiticketing,81.0,4.4.1,id,a10s,2,1612414881274,2021-02-04T05:01:21Z,1612414881274,5,,,,,,
81,81,81,com.kai.kaiticketing,81.0,4.4.1,id,1906,2,1612416618920,2021-02-04T05:30:18Z,1612416618920,1,,Sering error,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOE2YfpLzIw0IUUNHPvTpIJgqTtHmxxtZA8at5Hh6EVMBCMNfMKDHxF-yqUfCEAo-fx39_KKp5ZvsMFC&corpus=PUBLIC_REVIEWS
82,82,82,com.kai.kaiticketing,84.0,4.4.3,id,j5lte,2,1612417183238,2021-02-04T05:39:43Z,1612417183238,5,,Bagaimana cara pesan tiket buat lebih dari 4 orang. Mohon penjelasannya...,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFlvLeHnooey4wusDblhm7tRyQUxMaIIx1N4PlfqmM6QCTZQdDVXKBdIi-rjy6LnfN4xmLPtl3z6A5g&corpus=PUBLIC_REVIEWS
83,83,83,com.kai.kaiticketing,84.0,4.4.3,id,1907,2,1612420959117,2021-02-04T06:42:39Z,1612420959117,5,,,,,,
84,84,84,com.kai.kaiticketing,,,id,a10,2,1612420970033,2021-02-04T06:42:51Z,1612420971908,5,,,,,,
