,Unnamed: 0,Unnamed: 0.1,Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
12,12,12,com.kai.kaiticketing,84.0,4.4.3,id,kenzo,1,1480412801095,2021-01-01T08:32:35Z,1609489955996,1,,"Pembatalan tiket tidak bisa online lewat KAI ACCES , ada tulisan nama yg di batalkan tidak ada dalam daftar penumpang, padahal saya yg booking tu tiket.. "" gmn ini min niat bikin aplikasi atau tidak..? Pa buat pajangan aja itu fitur nya..?",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFVJ4MT-IbiCKqdJ9acbXIek9pzK9L5b1zV0pHIQMFmnsophtbxQmvEbiyEGWtGHZBc3IRuJmtEe6al&corpus=PUBLIC_REVIEWS
13,13,13,com.kai.kaiticketing,,,id,j7elte,1,1609490591120,2021-01-01T08:43:11Z,1609490591120,5,,,,,,
14,14,14,com.kai.kaiticketing,,,en,rolex,1,1609493530064,2021-01-01T09:32:10Z,1609493530064,5,,,,,,
15,15,15,com.kai.kaiticketing,84.0,4.4.3,id,land,1,1609494119983,2021-01-01T09:41:59Z,1609494119983,2,,"Kemaren saya sudah boking tiket, sekarang kok ngga bisa dibuka, cuma muncul layar putih padahal kemaren baru diupdate",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEDvtM01Wj5sOfEGVosZBSH5FrWoo1E_aYXRxd1da3eMk77-O2-AzT6K_Ju7vz1Df3MTa1v_lVmCP7z&corpus=PUBLIC_REVIEWS
16,16,16,com.kai.kaiticketing,84.0,4.4.3,id,1811,1,1609494417946,2021-01-01T09:46:57Z,1609494417946,2,,"Bintang 2 dlu,cek2 jadwal ehhhhh gk da jadwal keberangkatan,apk susah utk dpke,mkin ribet",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHMcg9CdTuhGFQRaIn-KQONQRjS0p1KEIji8JgfjDW-T6dnftYczfCUsb-hrhhYV4RSOUK2jt3f-N_M&corpus=PUBLIC_REVIEWS
17,17,17,com.kai.kaiticketing,81.0,4.4.1,id,Infinix-X627STU,1,1609501431994,2021-01-01T11:43:51Z,1609501431994,5,,,,,,
18,18,18,com.kai.kaiticketing,81.0,4.4.1,id,ASUS_X00T_2,1,1609503164802,2021-01-01T12:12:44Z,1609503164802,5,,,,,,
19,19,19,com.kai.kaiticketing,,,id,riva,1,1609505028012,2021-01-01T12:43:48Z,1609505028012,1,,Biaya naik kereta udah mahal malah di tambahin harus rapid tes segala. Gimana solusinya wahai pemerintah,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGa2n_lgB9qXAZF0bk5COSVlYOrXRtFWbDvI2U3vNNJc3cle7NSEVqBdQtenUw1cFF4vA5jGLcf_QqE&corpus=PUBLIC_REVIEWS
20,20,20,com.kai.kaiticketing,81.0,4.4.1,id,platina,1,1609505695589,2021-01-01T12:54:55Z,1609505695589,5,,,,,,
21,21,21,com.kai.kaiticketing,77.0,4.3.7,en,1902,1,1609510606415,2021-01-01T14:16:46Z,1609510606415,5,,,,,,
22,22,22,com.kai.kaiticketing,,,id,on7xelte,1,1609512238853,2021-01-01T14:43:58Z,1609512238853,5,,,,,,
23,23,23,com.kai.kaiticketing,76.0,4.3.6,id,ginkgo,1,1609513584813,2021-01-01T15:06:24Z,1609513584813,5,,,,,,
24,24,24,com.kai.kaiticketing,81.0,4.4.1,id,CPH1803,1,1609514269198,2021-01-01T15:17:49Z,1609514269198,5,,Sangat membantu dlm pelayanan tiket kereta api,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFRvd9yFWRkIHGi5yf_Zj5xs407XmFiGGOusXN3gF-J6kDCFImANNq2tL8ARqj2SxI9X7KO56fVjUqR&corpus=PUBLIC_REVIEWS
25,25,25,com.kai.kaiticketing,,,id,1919,1,1609541023430,2021-01-01T22:43:43Z,1609541023430,5,,,,,,
26,26,26,com.kai.kaiticketing,81.0,4.4.1,id,CPH1727,1,1609542119350,2021-01-01T23:01:59Z,1609542119350,1,,Pesan tiket kok gak iso kabeh....,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFc1QR1C_4cGEyUO3cP4PLJjHmGnwT4QXKB9gHeD72j8-89Nx7I3lUH7yQhagUGakU5Q5PHOZyMxavC&corpus=PUBLIC_REVIEWS
27,27,27,com.kai.kaiticketing,81.0,4.4.1,id,mido,1,1609542340797,2021-01-01T23:05:40Z,1609542340797,5,,Bagus,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOG9EMTMZe9PVudGU_L2Z-xMBu6xvDPxFgtwN6_B7PL7F5vvizJUZQxkVBlsdZyia3QmrS-IkzEy9Esb&corpus=PUBLIC_REVIEWS
28,28,28,com.kai.kaiticketing,81.0,4.4.1,en,m21,1,1609542738465,2021-01-01T23:12:18Z,1609542738465,1,,email confirmation not working properly,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHgTtR2Q2rZ5VqFvlKn6uG9qchcuMJhQRxUSbS_VdLzFEuGzUOj_UlQ8DePQLW19pb_TiK9vwYoCbo-&corpus=PUBLIC_REVIEWS
29,29,29,com.kai.kaiticketing,81.0,4.4.1,id,a31,1,1609542894383,2021-01-01T23:14:54Z,1609542894383,5,,Membeli tiket jd lebih mudah,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHlX9g77bRYVDQrSc80C-7fgJ4Nj-B8zJz08dtpkCEj54J4mPRNLgZmjFvJ_qagFz3by5yUV_nng7T5&corpus=PUBLIC_REVIEWS
30,30,30,com.kai.kaiticketing,,,id,riva,1,1609543174091,2021-01-01T23:19:34Z,1609543174091,1,,"Anj111m buka detai tiket gak bisa, Login malah gak bisa masuk lagi, Parahhhh, kenapa sering begini aplikasi nya",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFC7h3hvMIH9Oa6zQMEXiKN4cfe5twwGUL6JYWADFMZqLZ4ZEYn1qSJO4VLH2xuTwe94uIjyL6y8FX1&corpus=PUBLIC_REVIEWS
31,31,31,com.kai.kaiticketing,81.0,4.4.1,id,riva,1,1609545359539,2021-01-01T23:55:59Z,1609545359539,5,,Terima kasih,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFKRY2thr23KcF5baB4AwLtAcH8AP5V-R8_kaMUrGDXnYFDPocLLZ-MoolYERxnANvkagAC6cG9GE3B&corpus=PUBLIC_REVIEWS
32,32,32,com.kai.kaiticketing,81.0,4.4.1,id,ASUS_X00T_2,1,1609549798644,2021-01-02T01:09:58Z,1609549798644,5,,,,,,
33,33,33,com.kai.kaiticketing,,,id,ysl,1,1609552070264,2021-01-02T01:47:50Z,1609552070264,5,,Mempermudah pemesanan secara cepat,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHZQJwNMNLUgUltou-d6kk0athlccLIZ_-_5-iouz6BE_qGsN8V-aCYdeJfaowrzlHd2n-m1UWlFqMx&corpus=PUBLIC_REVIEWS
34,34,34,com.kai.kaiticketing,81.0,4.4.1,id,OP486C,1,1609556212542,2021-01-02T02:56:52Z,1609556212542,5,,,,,,
35,35,35,com.kai.kaiticketing,81.0,4.4.1,id,OP4C51L1,1,1609559541318,2021-01-02T03:52:21Z,1609559541318,1,,,,,,
36,36,36,com.kai.kaiticketing,,,id,OP4C72L1,1,1609560055085,2021-01-02T04:00:55Z,1609560055085,5,,,,,,
37,37,37,com.kai.kaiticketing,81.0,4.4.1,id,whyred,1,1609560991895,2021-01-02T04:16:31Z,1609560991895,1,,"Aplikasi buyan,",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOG5vnJuWxTdqBcwFxc9jCTxBvRLYEG9QYWlqP9WXOAhKOMSf1yBIygS2lW_kk4B7L_rOntOwyAhbwoE&corpus=PUBLIC_REVIEWS
38,38,38,com.kai.kaiticketing,,,id,CPH1729,1,1609566228624,2021-01-02T05:43:48Z,1609566228624,4,,Bagus,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOG7YLqVB6bKFeKW0lb913bdiQTHhkWPiiGcLKaEjRi3KrbZvu6fyg0PYCqOFZf9iVXoVULmA5TJUE8T&corpus=PUBLIC_REVIEWS
39,39,39,com.kai.kaiticketing,,,id,scx35_sp7731gea_taichi,1,1609567187614,2021-01-02T05:59:47Z,1609567187614,1,,"Pusing sama apk ini,,, susah banggettt daftarny bikin jengkel",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHZZ5NVt_odDYHIvnuQEJeryjf6panWBTaDU2pYMDieEY0EdUnenTk6yHPVVSq9GVXnFVzCCmA5WAlV&corpus=PUBLIC_REVIEWS
40,40,40,com.kai.kaiticketing,81.0,4.4.1,id,2027,1,1609568269972,2021-01-02T06:17:49Z,1609568269972,2,,,,,,
41,41,41,com.kai.kaiticketing,81.0,4.4.1,id,ASUS_Z010,1,1609569733791,2021-01-02T06:42:13Z,1609569733791,5,,,,,,
42,42,42,com.kai.kaiticketing,84.0,4.4.3,id,Infinix-X522,1,1609571189953,2021-01-02T07:06:29Z,1609571189953,5,,,,,,
43,43,43,com.kai.kaiticketing,84.0,4.4.3,id,Kraft-A6000,1,1609575294611,2021-01-02T08:14:54Z,1609575294611,1,,APLIKASI BOD.TOL,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGwcJ40Dwvcr4Jzy7nOyc-d3YKjkatz2XMD8VI5zuTr6m59KH2SUqbAxpoKd46QzexCqwBHKHEtY7js&corpus=PUBLIC_REVIEWS
44,44,44,com.kai.kaiticketing,84.0,4.4.3,id,a10s,1,1609576571568,2021-01-02T08:36:11Z,1609576571568,5,,Top ga pusing pesan tiket tinggl cussss...,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHTZTvhUYLbSq--vGiU8hf3rmha8KuTqESIXedLmyJKKZ6imUeDQ6pEEmOAGAxoTP-28rRKI1_9zxhs&corpus=PUBLIC_REVIEWS
45,45,45,com.kai.kaiticketing,81.0,4.4.1,id,m2note,1,1609577493300,2021-01-02T08:51:33Z,1609577493300,4,,"Detail kolom isian penumpang tidak muncul, mohon arahan",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEc3mKDzTuYud5n7LCpNrn6NH-Fg1vySmBiN_JWS773AV-AfJlcJJqkveDuOpUnQzYlfIaxAk0Lr2D-&corpus=PUBLIC_REVIEWS
46,46,46,com.kai.kaiticketing,84.0,4.4.3,id,begonia,1,1609579564867,2021-01-02T09:26:04Z,1609579564867,1,,,,,,
47,47,47,com.kai.kaiticketing,,,id,1902,1,1609581637249,2021-01-02T10:00:37Z,1609581637249,5,,,,,,
48,48,48,com.kai.kaiticketing,84.0,4.4.3,id,m10lte,1,1609582845758,2021-01-02T10:20:45Z,1609582845758,5,,,,,,
49,49,49,com.kai.kaiticketing,,,id,A1601,1,1609584029108,2021-01-02T10:40:29Z,1609584029108,1,,"Aplikasi lemot,kadang2 konek kadang2 tidak,aplikasi burik",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGYfufscyQKGwQqcTV4yPmfhwLlCwnDKuFY48em38eZX6tHBUDOjs1xvn6lMT0j8I8k1C2nBk6kxTpQ&corpus=PUBLIC_REVIEWS
50,50,50,com.kai.kaiticketing,77.0,4.3.7,id,OP486C,1,1609584934171,2021-01-02T11:01:49Z,1609585309314,1,,Sulit,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGyC-VqklCIbjDglb9f_kmg0oe7unG6YFUBjatdjvYJ6apmRN975sDf9u5C0Czg1VHMe00bu9x-TV0B&corpus=PUBLIC_REVIEWS
51,51,51,com.kai.kaiticketing,73.0,4.3.3,id,P500,1,1511251579406,2021-01-02T11:11:52Z,1609585912585,1,,"Apk klw bisa lebih diperkecil..! Tahun kemaren pas korona baru ada, ada pembatalan dari KAI, uang dikembalikan ke pelanggan. Dan proses pengembalian dengan mengisi nomer rekening milik pelanggan, namun ada satu pembelian yg salah input norek nya.. tapi ga bisa di edit atau diganti sehingga pelanggan harus ambil sendiri di KAI. Males mau ngambil langsung.. ga ada keterangan apakah bisa diambil disemua stasiun atau stasiun awal, sampe sekarang ga keambil tuh dana. Coba biar bisa diedit dong..!!!!",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHcJ7CPnWaNqRORFqJy4nIT5l4Gn5JCmwjIOl0mzSP3GoTftJgBZbpqMNAKCwzTOCVIg1oLs1VbTfaG&corpus=PUBLIC_REVIEWS
52,52,52,com.kai.kaiticketing,,,id,nikel,1,1609589943955,2021-01-02T12:19:03Z,1609589943955,5,,,,,,
53,53,53,com.kai.kaiticketing,73.0,4.3.3,id,m30s,1,1609590696204,2021-01-02T12:31:36Z,1609590696204,5,,,,,,
54,54,54,com.kai.kaiticketing,81.0,4.4.1,id,A37f,1,1609599746264,2021-01-02T15:02:26Z,1609599746264,1,,iya ini gimana nih kai access saya sudah login terus saya coba pesen tiket eh hasil nya malah ga ke baca gimana ini adminnya ga membantu nih,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHszWsTmSURCqQf3Zn_WeVY5rYiUhmXF3ryEz6661Gs88Z1Yfc6ze_MRrYH2R5mzMHBA3bCta8o2jvT&corpus=PUBLIC_REVIEWS
55,55,55,com.kai.kaiticketing,81.0,4.4.1,en,OP4B79L1,1,1609603508621,2021-01-02T16:05:08Z,1609603508621,5,,,,,,
56,56,56,com.kai.kaiticketing,77.0,4.3.7,en,CPH1803,1,1609604650801,2021-01-02T16:24:10Z,1609604650801,5,,,,,,
57,57,57,com.kai.kaiticketing,,,id,CPH1803,1,1609604806842,2021-01-02T16:26:46Z,1609604806842,5,,,,,,
58,58,58,com.kai.kaiticketing,84.0,4.4.3,id,RMX2180,1,1609621358527,2021-01-02T21:02:38Z,1609621358527,3,,,,,,
59,59,59,com.kai.kaiticketing,,,id,ASUS_X00HD_1,1,1609632006408,2021-01-03T00:00:06Z,1609632006408,5,,Baik,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEDsIsK6alwgQgvh_ThopSkJzbUiTS3vRVpwaNVSwz3HdNHZmuQJHDLkXzV92pKLiG9wpDKvn0FfjWn&corpus=PUBLIC_REVIEWS
60,60,60,com.kai.kaiticketing,66.0,4.2.0,id,1606,1,1609632782829,2021-01-03T00:13:02Z,1609632782829,5,,Cepat mudah aksesnyq,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGuUZKhS_-WjCaJ1-XrMBJoJ8k5kurXK4dYJKdfZ11lwiW00A_d4_uqf9zszxYA2RXGVohQuvHYWVLe&corpus=PUBLIC_REVIEWS
61,61,61,com.kai.kaiticketing,81.0,4.4.1,en,sirius,1,1609633614250,2021-01-03T00:26:54Z,1609633614250,2,,"Fitur ubah jadwal nya mohon diperbaiki, metode pembayaran LinkAja dan Kartu Debit tidak bisa digunakan untuk membayar.",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEQvlrLPPtX0c8-b1BdyMcoT7Lz_kEvzE-K45iNpQ0PulHe6tOLz9K38Pd5idG4g3WK_PmGoEIwZO2d&corpus=PUBLIC_REVIEWS
62,62,62,com.kai.kaiticketing,15.0,1.0.3.3,id,CPH1801,1,1609636313794,2021-01-03T01:11:53Z,1609636313794,5,,,,,,
63,63,63,com.kai.kaiticketing,81.0,4.4.1,id,1724,1,1609637587657,2021-01-03T01:33:07Z,1609637587657,5,,Puas bagi yang belum paham silahkan langsung bertanya ke stasiun nya,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFFNtmvkes67r9WYQJSyGScaqb2QpXHJjsWSiAVnT378d3FZNpc0josolkyYQSaln4j34qTjdfgzyem&corpus=PUBLIC_REVIEWS
64,64,64,com.kai.kaiticketing,,,id,joyeuse,1,1609640568136,2021-01-03T02:22:48Z,1609640568136,5,,,,,,
65,65,65,com.kai.kaiticketing,77.0,4.3.7,id,RMX1821,1,1609640644303,2021-01-03T02:24:04Z,1609640644303,2,,"Sy sudah punya akun kai sudah lama, kenapa saat memasukan nomor tlp sy kok tidak bisa ya.., lalu sy ganti pakai email juga sama. Ini gimana. Beli diloket kan udah gabisa sekarang.",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFSeCWQLYABclbgFIjul_CzjsfPXzC0Sum_ktz7zq8Rr3Dm0vI4zMec7dSQRWfdRbYfJTYZuukrfyDo&corpus=PUBLIC_REVIEWS
66,66,66,com.kai.kaiticketing,84.0,4.4.3,id,1718,1,1609642298025,2021-01-03T02:51:38Z,1609642298025,5,,Mantaaaaaaaap,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEeCf7hK6YF_vQEEatvxr89P3hrgrmczZr0OA4xGtfWJQZ1t3byn1wzC5DzK-tOXGm4ZjKpzStLPedw&corpus=PUBLIC_REVIEWS
67,67,67,com.kai.kaiticketing,,,id,OP4B80L1,1,1609648460264,2021-01-03T04:34:20Z,1609648460264,5,,,,,,
68,68,68,com.kai.kaiticketing,66.0,4.2.0,id,a70q,1,1609650525344,2021-01-03T05:08:45Z,1609650525344,5,,,,,,
69,69,69,com.kai.kaiticketing,81.0,4.4.1,id,1817,1,1609655687269,2021-01-03T06:34:47Z,1609655687269,5,,Teman perjlanan jauh,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOF2TAuIvGopX1Kcvz0TNlCDahzMhH1WJu6Vgr1no3yyBMkBdjPfoBP-c0oTF-KiGkiz2YjYRzYHYasu&corpus=PUBLIC_REVIEWS
70,70,70,com.kai.kaiticketing,84.0,4.4.3,id,jackpot2lte,1,1609657075063,2021-01-03T06:57:55Z,1609657075063,2,,"Tolong diperbaiki aplikasinya , kenapa saat didalam aplikasi terasa sangat berat prosesnya , padahal hp saya 6/64 dan masih banyak sekali kosong ruang. Dan tolong di perbaiki juga untuk pencarian jadwal kereta, sering sekali jadwal tidak ditemukan padahal seharusnya ada. Harus direfresh berulang ulang kali baru muncul.",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEhJTjnjsTuz-2ar48YD0g6DKcb9s43EjmVzW-BAJf16Q6IwitidQJEJtZUiRHFGQ7727NpjE5S8Oeu&corpus=PUBLIC_REVIEWS
71,71,71,com.kai.kaiticketing,,,en,vince,1,1609658408529,2021-01-03T07:20:08Z,1609658408529,4,,,,,,
72,72,72,com.kai.kaiticketing,84.0,4.4.3,id,j7xelte,1,1609660807591,2021-01-03T08:00:07Z,1609660807591,1,,"Pembayaran SUPER RIBET!!! tambahkan pembayaran indomaret,alfamart,dll. Memang jaman sekarang semua serba online, dan gak semua orang punya rekening,m-banking,link aja atau sebagai nya.",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOE2rSZcV6q8L8uIM-Yw5Z-y80hDzlHx-RslfGVXEcQIYDR1ypAO7dFBz-hzK9B4BRbSNpxdq8QKaF4R&corpus=PUBLIC_REVIEWS
73,73,73,com.kai.kaiticketing,81.0,4.4.1,id,lavender,1,1609667998271,2021-01-03T09:59:58Z,1609667998271,1,,"Aplikasi nya gak jelas, wong email kata sandi nya bener. Tetap aja gk bisa login. Payaaaaaaah",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOE-4k1IQOiiuAkyTQ7OPWOTEZux4sBoDNJ_gLEW7Muii_S1yYA_71rXU9GO7VTyrPg-vWEDlP1eXWQi&corpus=PUBLIC_REVIEWS
74,74,74,com.kai.kaiticketing,84.0,4.4.3,id,pine,1,1609668122707,2021-01-03T10:02:02Z,1609668122707,1,,Untuk keberangkatan tanggal 20 Januari ko belum tersedia??,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHDN6G2C6BPEm9ox7J9snirza43inrKKc_43CKi73P0XPvn2b19QVSX4AVwa8USlu-t3dT1okfkPE8Z&corpus=PUBLIC_REVIEWS
75,75,75,com.kai.kaiticketing,84.0,4.4.3,id,CPH1819,1,1609668788548,2021-01-03T10:13:08Z,1609668788548,1,,Ribet opsi pembayaran gak bisa diubah kl udah terlanjur harus pesen lagi. mau bayar pake m-banking bca/mandiri gak bs. Kadang mart2 gak mendukung pembayaran online kl malem,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEOWTxgoXAMp321tCNfaba-wpGqM4LlnfBnFjfapx3E_wnicd7pVcpWKAZ-61VtW1jHpScKj_2mU6An&corpus=PUBLIC_REVIEWS
76,76,76,com.kai.kaiticketing,81.0,4.4.1,id,CPH1819,1,1609670685349,2021-01-03T10:44:45Z,1609670685349,5,,,,,,
77,77,77,com.kai.kaiticketing,81.0,4.4.1,id,a10,1,1609671721973,2021-01-03T11:02:01Z,1609671721973,5,,sangat membantu,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEgvHn0eVptl0Ts1C_OQd26UkFkfTi2Qc3vSDkS8G1XieWDIA1ocA8LtTYLWNIaltHheFcFgvpLcEMZ&corpus=PUBLIC_REVIEWS
78,78,78,com.kai.kaiticketing,81.0,4.4.1,id,ASUS_X00T_2,1,1609673240388,2021-01-03T11:27:20Z,1609673240388,5,,,,,,
79,79,79,com.kai.kaiticketing,77.0,4.3.7,id,a50,1,1609674285445,2021-01-03T11:44:45Z,1609674285445,4,,,,,,
80,80,80,com.kai.kaiticketing,81.0,4.4.1,id,A1601,1,1609679636763,2021-01-03T13:13:56Z,1609679636763,4,,,,,,
