,Unnamed: 0,Unnamed: 0.1,Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
10,10,10,com.kai.kaiticketing,85.0,4.4.4,id,hennessy,3,1614588128642,2021-03-01T08:42:08Z,1614588128642,1,,,,,,
11,11,11,com.kai.kaiticketing,85.0,4.4.4,id,Infinix-X690B,3,1614591844792,2021-03-01T09:44:04Z,1614591844792,5,,,,,,
12,12,12,com.kai.kaiticketing,,,id,surya,3,1614593234762,2021-03-01T10:07:14Z,1614593234762,1,,"Tolong dong perbaiki di bagian no id, no id ktp saya tidak bisa masuk, mohon di tingkat kan kembali, kalo bisa no id yg sudah pernah masuk, di perbolehkan masuk lg.",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGwYi4eMIynoHTX7qqhefVfl6SLKIGciX0b0LpSDi05T8wH63-psrxivZendrl1oA5WJqHBqd8WqhSz&corpus=PUBLIC_REVIEWS
13,13,13,com.kai.kaiticketing,85.0,4.4.4,id,ASUS_X00T_2,3,1614599846672,2021-03-01T11:57:26Z,1614599846672,1,,"Mau daftar kq susah..ada tulisan email dan no.hp sudah terdaftar,aneh",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFhBqnaRFSdOwhOUWSV8zUVnlJqnBZASKxGsEM_scX2rlWSxDoKiiI58iBVLxyhXd9qr5WmFdYfaIeQ&corpus=PUBLIC_REVIEWS
14,14,14,com.kai.kaiticketing,85.0,4.4.4,id,joyeuse,3,1559826736916,2021-03-01T12:47:15Z,1614602835665,4,,"""TIDAK BISA GANTI NO TELPON/HP""",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGxoJeTuukpmOVFO5Duu3Jt5Kf27lm27Kn1r6mJlIjJQZ6gDR2APNcJC26btQ0_k5lIDYHlSBsaOnmx&corpus=PUBLIC_REVIEWS
15,15,15,com.kai.kaiticketing,81.0,4.4.1,id,a51,3,1566703116817,2021-03-01T12:56:39Z,1614603399204,5,,"Aplikasi Payah. Sudah susah dipakai, di stasiun tidak dilayani pula. Pembayaran error melulu. Payah banget. Sangat kecewa",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEFJVKdRCkMer7ukwWbId_qW4WNv5d1xge7qxipwHerEtnr7Xbt_KBSu73GrxZVT5s1uUkZS2_nBXtQ&corpus=PUBLIC_REVIEWS
16,16,16,com.kai.kaiticketing,,,id,CPH1803,3,1614603469737,2021-03-01T12:57:49Z,1614603469737,5,,,,,,
17,17,17,com.kai.kaiticketing,,,id,land,3,1614603968219,2021-03-01T13:06:08Z,1614603968219,1,,"Knp saat pas mau daftar kok sulit padahal udah masukin nomer dan email yg benar,tapi kok msh terjadi kesalahan",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEP4q4NEP4X_Av9I4R3FEtjFAhUKKjf3PQrzDtACn7QLzDyzNhy3Z5LZkjRuaLkcnWdM5LGQSa8gDnR&corpus=PUBLIC_REVIEWS
18,18,18,com.kai.kaiticketing,77.0,4.3.7,id,Infinix-X680B,3,1614607957415,2021-03-01T14:12:37Z,1614607957415,5,,,,,,
19,19,19,com.kai.kaiticketing,73.0,4.3.3,id,land,3,1614609893275,2021-03-01T14:44:53Z,1614609893275,5,,Lebih mudah untuk mencari kereta yg sesuai dg kebutuhan,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFFZ5hvcxV7d0A1mrAU76pJ7WSqR1J2RSzINY1j5-FbTVazdxwTAyYyWmfnrnN00dYp3qgBtlZsl0IH&corpus=PUBLIC_REVIEWS
20,20,20,com.kai.kaiticketing,78.0,4.3.8,id,OP4B80L1,3,1614609928051,2021-03-01T14:45:28Z,1614609928051,5,,Cepat n akurat,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGANJRkBvn8GySrrGZX7iTGP4Vkwt8xUotUBZIXEUWr8QevnDQBIfL-L-BW1XBwrFa5_yISUOa9fEgE&corpus=PUBLIC_REVIEWS
21,21,21,com.kai.kaiticketing,85.0,4.4.4,id,RMX1971,3,1614616179030,2021-03-01T16:29:39Z,1614616179030,1,,"Baru download, susah bnget mau daftar. ""Permintaan anda telah timeout"". Gtu terus...... Pdhal mau pesen tiket..",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEyuAryVfJDBLCBuN5h4fQbD7l6Y8_GMHeGoHxhZqW4b1wecWR4eLTH1wh1RN2OHsQgUMIM24MatmxI&corpus=PUBLIC_REVIEWS
22,22,22,com.kai.kaiticketing,84.0,4.4.3,id,RMX2030,3,1614616568884,2021-03-01T16:36:08Z,1614616568884,5,,,,,,
23,23,23,com.kai.kaiticketing,85.0,4.4.4,id,CPH1909,3,1614617478420,2021-03-01T16:51:18Z,1614617478420,5,,,,,,
24,24,24,com.kai.kaiticketing,85.0,4.4.4,id,m51,3,1614620000927,2021-03-01T17:33:20Z,1614620000927,5,,,,,,
25,25,25,com.kai.kaiticketing,85.0,4.4.4,id,1718,3,1614622083660,2021-03-01T18:08:03Z,1614622083660,5,,,,,,
26,26,26,com.kai.kaiticketing,85.0,4.4.4,id,2027,3,1614622509000,2021-03-01T18:15:09Z,1614622509000,5,,,,,,
27,27,27,com.kai.kaiticketing,85.0,4.4.4,id,grandpplte,3,1614636237879,2021-03-01T22:03:57Z,1614636237879,1,,kenapa tidak bisa masuk.. hanya layar putih yang di tampil kan.. padahal saya sudah nunggu berjam2 tetap saja tidak bisa masuk.. sudah uninstal .. trus download lagi ttep saja.. gak bisa masuk..,2021-03-01T23:18:03Z,1614640683606.0,"halo kak, kendala tersebut silahkan kakak install/update ""android system webview"" dari playstore ya kak, lalu silahkan coba lagi kai accessnya",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFWPBD160KrAUnvv4OEy9FUVfsFThN4FtEbNo987kfbpmxenuOBJcwjV9KOmxkNGQ3Iaaw_x7cqIWRy&corpus=PUBLIC_REVIEWS
28,28,28,com.kai.kaiticketing,15.0,1.0.3.3,en,land,3,1614640506849,2021-03-01T23:15:06Z,1614640506849,5,,,,,,
29,29,29,com.kai.kaiticketing,81.0,4.4.1,en,y2s,3,1614642534849,2021-03-01T23:48:54Z,1614642534849,5,,,,,,
30,30,30,com.kai.kaiticketing,73.0,4.3.3,en,j5lte,3,1614647678140,2021-03-02T01:14:38Z,1614647678140,5,,,,,,
31,31,31,com.kai.kaiticketing,85.0,4.4.4,id,j5y17ltedx,3,1614650099629,2021-03-02T01:54:59Z,1614650099629,1,,Kok susah sekali cari jadwalnya apalagi kota pekalongan g ada apa2an,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFbpwhQ6R9dH6nDuxDJRlZz4x0guQswTxSQ6HudvdgOCDzLUrObJPw-AYzbdqGNV1sELfzRMkJXjGrj&corpus=PUBLIC_REVIEWS
32,32,32,com.kai.kaiticketing,85.0,4.4.4,id,A37f,3,1614659077445,2021-03-02T04:24:37Z,1614659077445,5,,,,,,
33,33,33,com.kai.kaiticketing,85.0,4.4.4,id,jackpot2lte,3,1614674051544,2021-03-02T08:34:11Z,1614674051544,5,,,,,,
34,34,34,com.kai.kaiticketing,85.0,4.4.4,id,1904,3,1609328819595,2021-03-02T09:22:14Z,1614676934963,5,,"Sangat mempermudah saya, aplikasi bagus",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOF9tes5wosEteaTYw_6dP9tmmSAPuSEs5Kp6wKeWnuqXgO7_t_VcNuyiN0slc1hZBhGHblUKstHgcME&corpus=PUBLIC_REVIEWS
35,35,35,com.kai.kaiticketing,85.0,4.4.4,id,2027,3,1614679819213,2021-03-02T10:10:19Z,1614679819213,5,,,,,,
36,36,36,com.kai.kaiticketing,81.0,4.4.1,id,jadelte,3,1614680630635,2021-03-02T10:23:50Z,1614680630635,5,,,,,,
37,37,37,com.kai.kaiticketing,85.0,4.4.4,id,OP486C,3,1614682197525,2021-03-02T10:49:57Z,1614682197525,5,,,,,,
38,38,38,com.kai.kaiticketing,85.0,4.4.4,en,ugg,3,1614684126343,2021-03-02T11:22:06Z,1614684126343,1,,kenapa gak dapet email verifikasi terus ya?,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEmgIF-PvaIv7QgQ4F73FK8y7S6b57AZzEKZpegO2brc0cplM5yMDjixVfZ9c7_1pntjFGcf_hUkTzl&corpus=PUBLIC_REVIEWS
39,39,39,com.kai.kaiticketing,73.0,4.3.3,en,mido,3,1614686934200,2021-03-02T12:08:54Z,1614686934200,5,,,,,,
40,40,40,com.kai.kaiticketing,85.0,4.4.4,id,CPH1701,3,1614687636414,2021-03-02T12:20:36Z,1614687636414,1,,"Aplikasi bobrok. Nggak bisa dipake. Waktu daftar malah tulisannya email n no hp sdh terdaftar padahal gak pernah daftar. Pas coba log in malah disuruh verifikasi email. Pas verifikasi malah gak diaktifasi. Tolong dong diperbaiki. Kalo gini caranya gak mempermudah pengguna, malah nyusahin n bikin emosi😡",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOF01_NeCKJGDYWojZ2QG6hrLSyttm_GDrmZYgOT_2WA0aw0aUsIYTcpHqF4HSu9XebmQXH52PZigttT&corpus=PUBLIC_REVIEWS
41,41,41,com.kai.kaiticketing,15.0,1.0.3.3,id,A37f,3,1614691485260,2021-03-02T13:24:45Z,1614691485260,1,,"Maaf, aplikasi sulit di operasikan mencet sekarang baru munculnya besok... Ngelek mulu.. Gak jelas. Sekaligus Just Info buat Temen2 .. Keberakatan dari ST Bekasi ke Jawa ENGGAK BISA TEST COVID DI BEKASI. harus di ST SENEN / GAMBIR. ini gw aja mau batalin TIKET. makanya Download.",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFKbDjVi8_XIUJcRASwqWg-IoISefeUn4adfNeM_gGRluEPUtQDl1ki_m-jUgdDC8xnacuH0YNOIbag&corpus=PUBLIC_REVIEWS
42,42,42,com.kai.kaiticketing,85.0,4.4.4,id,grandpplte,3,1614693719848,2021-03-02T14:01:59Z,1614693719848,4,,Sekarang mau masuk aja kok susah banget ya,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFAD5fTlZqKLL0_EOm0Vs7cLgNTBPTy6kfGKSN8-yMB9Gsxg-dVR4fC2nMIxvAFA_-TclsUb1ge4BNz&corpus=PUBLIC_REVIEWS
43,43,43,com.kai.kaiticketing,85.0,4.4.4,id,j5y17ltedx,3,1614701681572,2021-03-02T16:14:42Z,1614701682784,5,,السلام عليكم,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHCBPpa4LIABNS43b6uCc7hO-vpGvRf36BshH6zeX20D9bW6MDG5w1Vjg7bj9lM3lQhmSBJV38AFfYe&corpus=PUBLIC_REVIEWS
44,44,44,com.kai.kaiticketing,85.0,4.4.4,id,CPH1803,3,1614708749607,2021-03-02T18:12:29Z,1614708749607,5,,,,,,
45,45,45,com.kai.kaiticketing,77.0,4.3.7,id,a50,3,1614726608219,2021-03-02T23:10:08Z,1614726608219,5,,,,,,
46,46,46,com.kai.kaiticketing,,,id,OP4BFB,3,1614731048769,2021-03-03T00:24:08Z,1614731048769,5,,👍,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFtKc4EaGFaN78fqtSlQDnVO7FFr4y62wOLUjofMCnmRg-sKSRX2xx8c0giTnxOHLV-hb2z-R8Mg4LO&corpus=PUBLIC_REVIEWS
47,47,47,com.kai.kaiticketing,,,id,CPH1909,3,1614735509354,2021-03-03T01:38:29Z,1614735509354,5,,,,,,
48,48,48,com.kai.kaiticketing,,,id,zerolte,3,1614740497178,2021-03-03T03:01:37Z,1614740497178,1,,mau daftar aja susah banget,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFHOyv22U3E__tpg-sOnhxLEVPzzm9tMXLTdFtqXosMxuLOiJWS6ZJY_KD8WgxqdBozH2lAb9zqrA7U&corpus=PUBLIC_REVIEWS
49,49,49,com.kai.kaiticketing,,,id,j1minive3gxtc,3,1614740752218,2021-03-03T03:05:52Z,1614740752218,5,,Bagus,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEDZmDPV5CIgjCIrDpNn-jLABEM5lMXmjmeFOaboWVXwzFFKuQAp9J3Z4B64NqgZB_vGKyrJUPx09Hb&corpus=PUBLIC_REVIEWS
50,50,50,com.kai.kaiticketing,,,id,CPH1803,3,1614741183710,2021-03-03T03:13:03Z,1614741183710,5,,,,,,
51,51,51,com.kai.kaiticketing,85.0,4.4.4,id,OP4B80L1,3,1614743360292,2021-03-03T03:49:20Z,1614743360292,5,,,,,,
52,52,52,com.kai.kaiticketing,,,id,RMX2020,3,1614743365151,2021-03-03T03:49:25Z,1614743365151,5,,bagus,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEb_sl3p1vUBon9oq3Qj7YroSA-DVxTwyeiR3shUb9uQgYXc3ZVqHF9LOgl8OReBAD5oysv2K4clan1&corpus=PUBLIC_REVIEWS
53,53,53,com.kai.kaiticketing,,,id,nikel,3,1614745961409,2021-03-03T04:32:41Z,1614745961409,2,,,,,,
54,54,54,com.kai.kaiticketing,,,id,j5y17ltedx,3,1614750065012,2021-03-03T05:41:05Z,1614750065012,5,,,,,,
55,55,55,com.kai.kaiticketing,,,id,OP4C7D,3,1614750613134,2021-03-03T05:50:13Z,1614750613134,5,,,,,,
56,56,56,com.kai.kaiticketing,85.0,4.4.4,id,CPH1609,3,1614755144652,2021-03-03T07:05:44Z,1614755144652,1,,"Tidak bisa dibuka, saat masuk aplikasi setelah muncul logo KAI Access kemudian hanya muncul layar putih",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGxEmLrl-uHRW4M-eX-iUbU2IApf61tmozSuLuufx5paIBxLTQPOcRgnRKQk8ZYXaf7_YI-U1IS0CiT&corpus=PUBLIC_REVIEWS
57,57,57,com.kai.kaiticketing,85.0,4.4.4,en,SO-03H,3,1614761408641,2021-03-03T08:50:08Z,1614761408641,5,,Sangat membantu sekali untuk mengetahui jadwal dan proses booking tiket,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHATCum_jwoiHXbTlrOWlE_noAm98V8_zBEaACEaoacRe0QyNlGfspWBRVKlKs8NBX8vYz8ZD18-2-v&corpus=PUBLIC_REVIEWS
58,58,58,com.kai.kaiticketing,85.0,4.4.4,id,1606,3,1614765058423,2021-03-03T09:50:58Z,1614765058423,3,,Di update malah susah bukanya,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEg2yscJXBl3_ftVlB94qHI45cboS39-WhL_XmHa7uglMejMG8YThGG5zYA7uCzY0U-MFSuCgf_VoA3&corpus=PUBLIC_REVIEWS
59,59,59,com.kai.kaiticketing,,,id,a11q,3,1614768480901,2021-03-03T10:48:00Z,1614768480901,4,,,,,,
60,60,60,com.kai.kaiticketing,81.0,4.4.1,id,A37f,3,1614769284208,2021-03-03T11:01:24Z,1614769284208,4,,,,,,
61,61,61,com.kai.kaiticketing,,,id,1808,3,1614769369522,2021-03-03T11:02:49Z,1614769369522,5,,,,,,
62,62,62,com.kai.kaiticketing,81.0,4.4.1,en,a3xelte,3,1614770705890,2021-03-03T11:25:05Z,1614770705890,5,,,,,,
63,63,63,com.kai.kaiticketing,85.0,4.4.4,en,m51,3,1583323854913,2021-03-03T11:35:38Z,1614771338980,1,,stupid app built by stupid people. busuk banget aplikasinya. daftar account baru saja sudah 1 minggu lebih tdk berhasil. email verifikasi tdk pernah saya terima. uda klik resend berkali2. stupid wasting my time,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHl0B0QrpcoORgrtzpVQsXuu6WDbn8HXp1NJnA3Ujb2ZIFTQ1Up6KxG-3_0fQgzmidSGrJW8nF3wDi6&corpus=PUBLIC_REVIEWS
64,64,64,com.kai.kaiticketing,,,en,a20,3,1614775896507,2021-03-03T12:51:36Z,1614775896507,5,,,,,,
65,65,65,com.kai.kaiticketing,85.0,4.4.4,id,lancelot,3,1614777588550,2021-03-03T13:19:48Z,1614777588550,1,,Baru daftar tapi malah tidak bisa dipakai bagaimana ini beli di tempat lain tidak bisa harus di aplikasi tpi aplikasi sendri tidak optimal BUMN seperti apa ini??,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFnB3LxcJ_ps44l8l63yfRVrxxRI5pm4gWCD3MCJxTFG7US9syDFVu1UYCrp089SIjgBnw0lNc1pElV&corpus=PUBLIC_REVIEWS
66,66,66,com.kai.kaiticketing,85.0,4.4.4,id,merlin,3,1614777942739,2021-03-03T13:25:42Z,1614777942739,1,,Brow ini aplikasi gak usah di instal nyesel nyesel instal aplikasi percumah kasih aplikasi ujung ujungnya ke stasiunya juga,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGENxbifRGOoupo7zmBS-Gbzd4qTr7yi-V1xGmyHWelj3eShWEHF50SAIW6e-_Pc3K5stfMwDSNMf7C&corpus=PUBLIC_REVIEWS
67,67,67,com.kai.kaiticketing,85.0,4.4.4,id,j5xnlte,3,1614779329645,2021-03-03T13:48:49Z,1614779329645,1,,Aplikasi gak jelas,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOG07V70lE1LO048Aa3JorYPpDehrB65EfWgAjmwRdFVWPaNOqtHkNBPHyXciV4j9xXoo8MSB-qyeWS1&corpus=PUBLIC_REVIEWS
68,68,68,com.kai.kaiticketing,85.0,4.4.4,id,1724,3,1614780753221,2021-03-03T14:12:33Z,1614780753221,5,,,,,,
69,69,69,com.kai.kaiticketing,85.0,4.4.4,id,RMX1911,3,1614780672451,2021-03-03T14:27:01Z,1614781621021,5,,,,,,
70,70,70,com.kai.kaiticketing,85.0,4.4.4,en,r7,3,1539225175476,2021-03-03T14:54:21Z,1614783261060,5,,"Komplain sebelumnya sudah terjawab, UI membaik dan koneksi ewallet sudah OK Previous comment: Ditunggu integrasi dengan ewallet selain tcash untuk KA Lokal, eg. Gopay dan OVO. Mohon kembalikan fitur sisa tempat duduk serta perbaiki font UI agar lebih tidak kaku",2018-10-11T06:39:18Z,1539239958938.0,Terima kasih telah menggunakan aplikasi KAI Access. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. PT KAI terus berusaha melengkapi dan meningkatkan layanan kami untuk pelanggan setia seperti Anda. Terima kasih telah meluangkan waktu Anda untuk memberikan masukan kepada kami.,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFrwxG65HZ4MKX2NSrfzYXuXWdkpmoR97A7gf-_bbu5XzrLhwU9Z6J6smBST-yTi1OddNHKhyuzW3lC&corpus=PUBLIC_REVIEWS
71,71,71,com.kai.kaiticketing,85.0,4.4.4,en,1606,3,1614787702051,2021-03-03T16:08:22Z,1614787702051,5,,Ok,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOG4AfXB6dS6f0Scfr7I3-XFvuUg-E4GQeOjgK_xWTgxTaz4jWob9PWcL8miUuWtSVSSz8kz5vybPMhY&corpus=PUBLIC_REVIEWS
72,72,72,com.kai.kaiticketing,85.0,4.4.4,id,A1601,3,1614791010297,2021-03-03T17:03:30Z,1614791010297,1,,Baru update malah stalk dilogo,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHX9ftkJcFvUYCbLeQOufsPdQc_OOPb5Pap-Wgp1VDLdsA_0WnY_JAiKiIAPiSmFpTQTO1b02TZwcg-&corpus=PUBLIC_REVIEWS
73,73,73,com.kai.kaiticketing,85.0,4.4.4,id,D6633,3,1614700045339,2021-03-03T17:26:18Z,1614792378141,1,,Ngebug gk bisa dibuka.... Tolong dong jangan terlalu berat.... Apa karena Android saya lolipop??? Sudah saya update Android web view nya tapi masih keluar timeout terus min??? Mohon bantuannya.... 🙏,2021-03-02T16:05:47Z,1614701147473.0,"halo kak, kendalanya kenapa ya? terdeteksi kalau device yang digunakan versi 5.0, biasanya untuk device android lama kendalanya adalah blank putih. Apabila benar kendalanya seperti itu, silahkan kakak install/update ""android system webview"" dari playstore lalu coba kembali kai access nya kak.",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOH-NG-3IUP7kFu1MEt9fxYL9lh128mdxK0558SrtKbXp1Nb93ynQi2LuW6iRCCiX93aAgMpeCLZI_tM&corpus=PUBLIC_REVIEWS
74,74,74,com.kai.kaiticketing,,,id,merlin,3,1614805390348,2021-03-03T21:03:10Z,1614805390348,5,,,,,,
75,75,75,com.kai.kaiticketing,81.0,4.4.1,id,j2y18lte,3,1614811551750,2021-03-03T22:45:51Z,1614811551750,5,,Dengan adanya KAI Access Train.... kita bisa menghemat waktu dan resiko yg timbul sebelumnya,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHs2AKrcYOTtB89PadOTkSMyv3lj7MyS_hMxuNDpqvh1cPbEbV5o8DYGPB1LarHptqZqG6TgfKDlVQo&corpus=PUBLIC_REVIEWS
76,76,76,com.kai.kaiticketing,,,id,a10s,3,1614814164748,2021-03-03T23:29:24Z,1614814164748,5,,,,,,
77,77,77,com.kai.kaiticketing,77.0,4.3.7,id,RMX1971,3,1614818971546,2021-03-04T00:49:31Z,1614818971546,5,,,,,,
78,78,78,com.kai.kaiticketing,85.0,4.4.4,id,grandpplte,3,1614819875517,2021-03-04T01:04:35Z,1614819875517,5,,TOP Aplikasinya sangat lengkap sangat membantu memori juga ringan,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFhJvjPoaOx1WG09yySlJanmHkoyNbCMCblHUlcojEr2RHMxTrU3Z9FW693W0MsFVzvLwVMJkLstOIp&corpus=PUBLIC_REVIEWS
79,79,79,com.kai.kaiticketing,,,id,OP4B80L1,3,1614823278281,2021-03-04T02:01:18Z,1614823278281,5,,,,,,
80,80,80,com.kai.kaiticketing,,,id,OP4C4BL1,3,1614826746402,2021-03-04T02:59:06Z,1614826746402,5,,,,,,
